4.905277,1
5.948751,0
8.367627,3
9.775657,0
10.81913,0
12.21073,3
13.25444,1
14.64643,4
15.3255,3
16.03763,3
17.42929,2
19.51725,0
20.21305,3
21.62,1
22.3,2
23.69205,3
24.38833,1
26.12735,3
28.54623,3
29.95425,0
31.69382,4
37.26,0
40.02678,1
40.73915,4
42.82721,3
46.98494,4
48.0771,2
49.46911,3
50.18,4
50.86819,0
51.92813,3
53.66763,1
54.34687,2
55.75505,0
56.45133,0
57.14822,1
58.88802,2
59.93253,0
61.33088,0
62.70639,4
62.72,3
62.72,4
63.07038,1
65.85437,4
66.88531,0
67.94558,3
68.28,0
68.28,1
68.62483,4
69.68525,1
70.37064,2
72.80686,1
73.52,0
73.52,3
73.52,0
73.52,1
73.52,4
73.52,0
73.52,1
73.52,2
73.52,4
73.5358,0
75.64,1
76.32,0
77.7068,0
78.07109,3
79.1,1
79.1,2
79.1,0
79.1,2
79.1,3
79.1,0
79.1,2
79.1,3
79.1,4
79.11478,3
80.51067,4
81.20655,3
82.94572,2
83.64734,1
84.69642,3
85.72746,1
86.78784,4
88.52998,1
90.61859,1
92.01935,4
92.71308,0
93.40888,1
95.14637,4
95.82513,2
96.89481,2
98.64669,3
100.0381,3
101.4316,1
102.48,0
103.52,0
103.52,1
103.8715,4
104.9,3
104.9,4
105.2469,0
109.1,0
109.1,2
109.4489,2
110.5,0
110.5,3
110.8449,1
112.2366,2
114.3074,1
115.379,0
116.4054,1
117.12,2
118.1481,3
119.8871,2
122.6874,4
123.7307,0
124.7745,2
125.47,1
127.2095,0
128.2536,0
128.949,0
129.66,0
131.0365,1
131.4,3
132.428,1
133.4718,0
134.5158,3
137.299,0
139.0381,3
139.7339,3
141.1255,1
141.8055,1
142.865,0
144.62,0
145.6482,1
146.36,0
148.4323,2
149.84,2
151.2158,1
152.2594,4
153.2862,2
154.72,1
156.0957,2
157.8456,4
158.5249,0
159.2372,0
160.6288,4
161.34,0
161.66,0
161.66,1
162.02,1
162.36,0
162.36,3
164.108,4
164.787,2
165.4994,0
167.5868,0
168.62,3
168.62,4
168.9796,2
169.66,1
169.66,4
170.0067,4
170.3711,0
170.72,0
170.72,4
171.0666,0
172.46,1
172.46,2
172.46,0
172.46,1
172.46,2
172.46,1
172.46,2
172.46,3
172.46,4
172.8066,3
173.5,0
173.5,1
173.84,2
173.84,3
173.84,4
173.8499,4
174.88,1
174.88,4
174.8938,0
175.24,0
175.24,1
175.24,4
175.24,0
175.24,1
175.24,2
175.24,3
175.5893,2
176.62,1
176.62,2
176.62,0
176.62,1
176.62,4
176.9671,3
177.6796,4
178.02,0
178.02,3
178.02,1
178.02,2
178.02,3
178.3671,2
179.42,2
179.42,3
179.42,0
179.42,1
179.42,3
179.7751,1
180.8187,2
180.82,1
180.82,4
181.1794,0
182.22,0
182.22,2
182.5707,3
183.2666,2
183.6,0
183.6,3
183.9461,3
185.3547,3
186.3981,3
186.74,2
186.74,4
186.7455,4
188.1371,4
189.5386,0
189.54,3
189.54,4
190.9302,4
191.626,1
192.3056,4
193.7134,1
194.4097,3
195.105,0
196.497,0
197.8884,3
199.2798,1
199.9757,4
200.6714,4
202.0466,1
205.1941,3
206.2262,0
207.9657,3
210.42,1
