0.9364722,1
1.168405,1
2.071357,2
2.5517,4
3.230933,3
3.463018,3
5.783008,1
6.942529,3
7.87036,0
9.030265,2
9.262553,0
9.510363,3
10.1896,1
11.13389,3
12.29358,2
12.74094,2
13.20473,3
13.66879,1
14.6136,2
15.07676,1
15.77263,0
16.68406,1
16.93243,1
17.61189,4
18.09204,3
18.55596,1
19.02,0
19.3028,1
19.76608,3
20.22961,3
20.71007,2
21.62126,0
22.33412,0
22.78088,2
23.24477,0
24.18904,1
24.65291,0
25.8127,1
26.5084,0
27.18761,0
27.88377,1
28.59585,2
29.04331,4
29.50695,0
30.91543,1
31.36287,2
32.52208,1
33.93058,0
34.84142,1
36.00144,2
36.24958,4
36.92881,1
37.62463,3
38.56891,2
39.72929,2
40.19316,1
41.10447,2
42.72715,3
43.67144,1
44.58261,0
44.83127,4
45.29498,2
45.74232,1
46.20616,4
47.15127,4
48.7729,3
49.23677,1
50.14793,2
50.60287,2
51.0669,1
52.47547,2
53.386,4
53.84987,2
54.54576,0
55.00972,2
55.95389,0
56.64964,1
57.33046,4
57.81138,2
58.49012,2
59.43444,4
59.88173,1
60.35492,2
62.42455,0
63.1368,3
63.83308,2
65.68867,1
66.60368,3
67.31631,3
67.76336,2
68.2273,0
68.69147,3
70.08339,0
71.24882,4
71.7291,0
72.19326,0
73.57023,1
74.73068,4
75.21056,0
76.12149,0
77.04922,0
78.20365,1
78.66747,2
79.13539,0
80.52769,2
80.99086,3
81.46,0
81.46,4
81.68666,4
82.63107,1
83.53094,0
84.92815,3
85.41268,3
87.03624,3
88.64595,0
89.34336,1
89.57999,2
89.57999,3
89.80682,4
90.27069,1
90.75114,0
91.21507,3
92.35068,3
92.82906,3
93.29294,1
93.98872,4
96.06621,0
96.53015,0
97.22218,0
97.66966,2
98.14951,0
98.61378,4
99.52454,3
100.6863,1
101.3824,0
102.5461,1
102.7946,0
103.2419,3
103.9548,2
104.8655,4
105.3293,1
106.03,0
106.5146,0
107.4255,2
107.6739,4
108.1213,2
110.2323,0
110.9115,1
111.3916,2
112.3028,0
112.5513,2
113.4625,3
113.7112,1
114.1754,3
115.3287,3
116.02,3
116.02,4
116.2563,1
118.3297,0
119.7213,3
120.1854,3
121.5934,1
122.5049,1
122.7532,1
124.1287,2
124.6089,4
125.0724,2
125.5362,3
126.2321,2
127.3917,0
128.7674,0
129.463,4
129.927,2
130.3903,4
132.9416,1
133.19,1
133.8693,1
134.1012,4
134.5651,1
136.1892,1
136.669,1
137.1332,1
137.5806,4
138.0448,4
139.668,2
140.14,0
140.14,2
140.364,0
140.8273,1
141.7716,4
142.2354,4
143.1471,2
143.8424,0
144.0909,0
144.5549,1
145.02,2
145.02,4
145.251,0
146.03,4
147.1896,0
147.6535,3
148.5653,2
149.509,4
149.96,2
149.96,3
150.1882,0
150.9,0
150.9,4
151.1331,0
151.812,2
153.6672,0
154.5882,3
155.0686,1
155.76,0
155.76,3
155.9964,4
156.9013,1
157.3651,2
157.829,0
158.0612,2
158.54,1
158.54,3
158.7735,0
159.24,0
159.24,3
159.4691,0
159.7,1
159.7,3
159.9335,3
160.16,0
160.16,2
160.3971,2
160.8441,0
161.08,0
161.08,3
161.308,1
162.0042,2
163.412,0
164.3232,3
164.787,1
164.8,0
164.8,3
165.0355,0
165.7313,3
166.4105,1
167.8033,3
168.2674,2
168.9626,0
169.891,4
170.3711,4
170.8347,1
171.5305,1
171.9947,1
172.4421,3
173.3695,2
174.5296,4
175.2252,1
176.1691,2
176.6357,0
177.787,0
178.4669,3
179.1629,0
179.4,0
179.4,4
179.6259,2
180.34,0
180.34,3
180.5702,1
181.02,0
181.02,2
182.1896,3
182.8692,4
182.88,0
182.88,3
184.2606,2
184.509,0
185.4368,0
186.3482,0
186.8126,0
187.2929,0
187.74,2
187.74,3
188.44,0
188.44,2
188.6678,4
189.3731,0
190.06,0
190.06,1
190.2841,3
191.4445,2
191.9076,2
192.14,0
192.14,3
193.5317,1
194.2272,2
194.7,1
194.7,4
194.923,0
195.4,0
195.4,4
195.6357,4
195.86,1
195.86,2
196.7948,0
197.2421,3
197.72,0
197.72,4
197.9552,0
198.8657,0
199.3302,3
200.7211,1
201.2,0
201.2,1
201.4335,0
202.1293,2
202.5931,2
203.057,0
203.52,2
203.52,3
203.7528,0
206.3259,3
206.5743,1
207.0214,1
207.7346,0
208.6454,4
209.1088,1
209.8046,1
210.2684,2
210.28,1
210.28,4
210.9727,1
213.7477,3
214.4442,0
215.3715,4
216.0893,0
