0.8702099,0
1.856151,2
3.016367,0
3.84,2
5.335576,0
7.82,4
8.317709,3
8.66,1
10.47162,0
10.98,1
11.3,1
11.96,0
12.45924,0
12.79094,2
13.45368,2
13.95027,3
14.28,0
14.77871,2
15.44,1
15.62,1
15.62,3
15.77263,3
16.1,3
16.78,2
17.26,0
17.59506,0
17.94,1
18.75531,3
19.0708,1
19.4,0
19.89828,0
20.24,4
20.56,3
20.89228,1
21.4,0
22.38,0
22.71461,1
22.88,3
23.21163,0
24.2,0
24.37138,0
24.7,1
25.03437,0
25.04,2
25.04,3
25.2,1
25.69661,3
26.04,3
26.69061,0
27.51895,0
27.68,0
28.01595,2
28.51324,1
29.0104,1
29.36,0
29.36,3
29.52,4
29.83858,1
30.18,1
30.83265,2
30.99827,3
31.66,1
31.99226,1
32.32,2
32.82,1
33.48,2
33.81486,0
34.16,3
34.16,4
34.3116,3
34.64,0
34.97398,0
35.8,1
36.13369,4
36.29951,4
36.79707,2
37.14,3
37.45902,1
37.95595,0
38.3,0
38.61923,2
38.78,4
38.96,0
38.96,2
39.11604,2
39.77828,3
39.94,1
40.62,4
40.93795,2
40.94,0
40.94,2
41.1,1
41.93224,0
42.09774,0
42.76,1
43.42,1
43.75429,1
44.25133,1
44.58,1
44.91395,3
45.07994,4
45.08,0
45.08,1
45.24,0
46.08,1
46.08,3
46.23928,3
47.08,0
47.08,3
47.23343,3
47.74,0
48.24,1
48.55756,1
48.9,0
49.4,4
50.2142,2
50.88,1
51.19972,2
51.36,4
51.6962,4
52.04,3
52.2,0
52.2,2
52.35888,2
53.2,0
53.51859,1
53.86,4
54.18,2
54.6782,1
55.02,1
55.18,0
55.18,2
55.34,0
55.67239,0
56.5,3
56.8153,0
57.46,0
57.79444,0
58.45699,0
58.46,0
58.46,4
59.28,3
59.61682,2
60.27209,1
60.44,0
60.44,1
60.6,1
61.28,1
61.28,4
61.43028,2
61.76,0
61.94,1
61.94,4
61.94,4
62.92,1
63.25261,0
63.58,0
63.91576,0
64.1,2
64.1,4
64.26,3
64.74,1
64.92,1
65.9,2
66.71966,2
66.9,0
66.9,1
67.05098,0
67.71431,0
68.04,4
68.21065,2
68.87333,1
69.2,0
69.7,4
70.04,1
70.04,3
70.19942,4
70.52,3
70.52,4
70.68,0
71.02,2
71.02,4
71.18,2
71.49717,2
71.5,0
71.5,2
71.66,3
72.34,4
72.92,4
73.32,2
73.5,0
73.81873,3
74.15024,4
74.66,1
75.4754,0
75.64,4
