2.568707,3
4.507229,3
4.739789,0
5.6,1
6.031421,1
10.10676,0
10.75301,3
11.2,2
12.27762,2
13.35422,2
14.4141,2
15.2926,0
15.7063,4
16.1536,4
16.56776,0
17.0154,1
18.2907,0
18.94,0
18.94,2
19.15281,1
19.81544,3
21.09108,2
22.16817,2
23.26,0
23.69205,1
24.10653,4
24.55374,3
24.96828,2
25.2,3
26.27652,0
27.13853,1
27.35329,4
27.99947,0
28,1
28,4
28.86,2
29.27519,0
29.93768,0
30.35243,2
30.79974,3
31.21331,4
31.66,0
32.07508,3
32.29015,2
33.1523,1
33.81486,2
34.22845,1
35.32,1
36.16674,4
37.26,4
38.33707,2
38.75114,0
39.41387,0
40.68945,0
41.35258,2
41.76664,2
42.21358,1
42.86,1
43.72,2
44.5666,0
45.42815,0
46.07362,1
47.15127,1
47.16,2
47.16,3
47.36599,2
47.81234,1
48.67353,0
49.53497,0
50.18,3
50.81834,3
51.44804,3
51.67964,0
52.30991,1
53.17065,4
53.61794,0
53.83343,0
54.69477,3
55.55649,2
56.18641,4
56.2,0
56.2,3
56.4177,1
57.04882,2
57.91077,2
58.36,0
58.36,4
58.57296,2
60.71982,0
61.34803,1
61.99355,0
62.87213,4
63.51798,0
64.37945,0
65.24,0
66.3056,0
67.61457,1
68.26,1
69.55255,0
70.19942,0
70.42,3
70.8345,2
70.84,0
70.84,1
71.04987,3
71.28,0
71.28,3
71.49717,0
72.12671,1
72.56,2
72.56,4
72.78,3
73.25417,3
74.12,0
74.12,1
74.13428,1
74.98,0
74.98,2
74.99496,0
75.84,1
75.84,2
75.85646,0
76.93326,4
77.77287,1
77.98824,1
78.63435,0
79.06573,3
80.37791,4
81.00742,4
81.65353,0
82.1,4
83.61378,2
86.63861,1
88.79504,0
89.6581,4
90.07214,4
90.28725,0
91.14915,1
91.58887,1
93.30986,2
94.17094,3
95.04652,3
95.89174,4
96.11591,0
96.98,1
97.83495,3
98.24969,0
99.77389,0
100.42,3
101.266,0
101.7132,4
102.7946,1
103.2088,1
103.6561,2
104.518,0
104.7334,4
105.379,4
105.8142,2
106.8956,3
107.7568,3
108.1712,4
108.6188,3
109.4658,3
111.4082,0
112.2704,1
112.9323,0
113.7938,4
114.2082,4
115.2954,1
116.3722,0
116.7893,0
117.8665,4
118.7273,1
119.1746,0
119.5888,4
120.6663,4
121.3117,0
122.3886,0
122.8359,0
123.9127,2
124.3273,2
124.9732,2
125.8346,2
126.0503,1
127.1266,4
128.6352,0
129.0656,2
129.72,2
129.72,4
129.927,2
130.58,1
130.58,4
130.7884,2
131.4344,0
132.7262,1
133.1736,4
133.5876,3
134.4494,0
134.8964,2
135.54,1
135.54,3
135.7589,2
136.6197,4
137.48,3
138.3257,1
139.4194,1
140.4967,4
142.4349,0
142.8484,0
144.5713,1
146.0962,1
147.3719,0
148.897,1
149.7578,3
149.9733,0
150.8343,3
151.48,2
151.48,3
151.48,4
152.34,4
152.56,2
152.56,4
152.7726,4
155.5498,0
155.78,1
156.1955,1
156.42,0
157.2663,2
157.9118,2
158.9887,0
159.4365,4
159.8505,0
160.2974,2
161.7891,3
162.6503,0
164.5882,1
165.02,3
165.02,4
165.2343,4
165.68,0
166.1,3
166.1,4
166.1128,0
166.7588,4
168.4659,3
169.328,0
169.34,1
169.34,2
169.559,2
169.76,0
169.76,3
169.9732,2
170.6358,3
171.06,0
171.06,3
171.2658,3
172.1268,4
172.7729,1
173.6344,2
174.5126,0
175.1586,0
175.36,0
175.36,2
175.5727,2
176.2354,0
176.44,0
176.44,2
176.44,0
176.44,1
176.44,2
176.44,0
176.44,1
176.44,3
176.44,4
176.6526,4
177.315,0
177.7294,3
178.3671,0
179.2288,0
179.46,1
180.32,1
180.9518,4
181.6104,0
182.2731,1
182.6866,1
183.1339,1
184.2,1
184.2,2
184.4096,2
186.36,0
186.36,1
186.5798,0
186.9941,0
187.6566,0
187.8724,1
188.9325,1
189.3731,1
191.08,1
191.08,3
191.2947,3
191.96,0
191.96,4
192.1727,4
193.233,3
193.8956,0
195.1716,0
196.6957,0
197.1096,0
198.4184,0
200.14,1
201.2185,2
201.633,0
201.848,4
202.7097,2
206.1771,4
207.0379,0
207.8996,3
208.314,0
209.3904,0
210.6745,1
211.7535,2
212.2,3
212.6152,4
213.6978,0
214.36,1
214.7746,2
214.9899,1
215.8579,1
216.2881,2
217.8121,0
218.8726,1
219.5323,3
221.0284,1
221.4757,0
222.553,2
222.9667,3
224.06,0
