10.44,1
10.75909,4
10.92,4
11.0901,4
11.42,5
12.08,5
12.58,1
12.91226,2
13.23833,2
13.9,5
14.08,2
14.39753,4
14.74,1
15.9,4
16.22,2
16.5512,0
17.37957,5
17.71173,2
18.04,1
18.37391,1
18.7,0
18.87126,4
19.2,1
19.5332,0
20.54,0
21.52,0
22.18,1
22.51551,0
22.86,3
23.84,1
24.02,1
24.33834,2
24.68,5
25,0
25.18,3
25.84,1
26.15986,1
26.82,4
27,1
27.31953,3
27.65167,2
27.98,1
28.31353,0
28.81053,2
29.14,3
29.4732,2
29.8,0
29.97021,2
30.28,3
30.6163,3
31.49193,1
31.82,0
32.14,1
32.4581,1
32.62,2
33.12,4
33.6,1
33.93747,1
34.25183,4
34.73465,4
35.39737,1
35.74,5
36.71955,5
37.05079,3
37.87874,0
38.37574,1
38.72,5
39.03841,3
39.37,2
39.53588,3
40.19807,4
40.54,2
41.52,4
43.01482,1
43.36,0
44.1744,1
44.65557,0
44.82,4
45.8154,0
46.63851,2
46.8,2
47.78,2
48.41813,1
48.76,0
49.08,0
49.73166,4
50.24,0
50.74,1
51.35885,0
51.69028,3
51.85609,0
52.35264,5
52.68,0
53.18,5
53.51231,0
53.84,2
54.17569,2
54.34,1
54.67209,5
55,1
55.33464,0
55.99742,0
56.34,3
56.84,1
57.17833,4
57.52,4
58.02,1
58.5,4
59.3313,0
59.66,1
59.84,2
60.81811,0
61.3,0
61.93737,4
62.23817,1
62.57016,4
63.08,3
63.39805,3
64.06,0
64.9,2
65.37233,0
66.035,0
66.86,1
67.36,0
67.69496,2
68.17575,2
68.52,1
68.83817,1
69.5,1
69.99829,4
70.16,3
70.99228,4
71.5,1
71.82,1
72.15174,2
72.63271,4
73.13024,4
73.46,0
73.95804,4
74.3,3
75.28,2
76.62,5
76.93999,2
77.27151,4
77.6,3
78.1,5
78.43134,1
79.0937,2
79.42,0
79.59109,0
79.92,0
80.24,0
80.57591,3
80.92,3
81.4,2
81.73569,4
82.89526,0
83.24,0
83.9,2
84.22,0
84.4,4
84.7,0
85.03473,5
85.69716,3
85.86,3
86.52,0
87.68,0
