2.104666,0
2.567652,4
2.58,4
2.58,5
2.683616,0
2.91226,1
2.92,0
2.92,1
3.49211,1
3.723305,3
3.74,3
3.74,4
3.855993,2
4.18774,3
4.303573,0
4.750534,1
4.88,1
4.88,5
4.983304,5
5.1,1
5.1,5
5.68,3
5.68,5
5.694766,1
6.16,1
6.16,3
6.275166,3
6.489935,1
6.945649,3
7.061615,4
7.293549,0
7.76,0
7.76,5
7.773983,0
8.207593,5
8.555138,0
8.67112,1
8.903688,2
9.483142,5
9.715024,4
10.29462,3
10.41075,2
10.42,3
10.42,5
10.87445,0
11.22237,1
11.44,0
11.44,2
11.78562,3
11.92,0
11.92,3
12.03412,1
12.71345,3
12.94538,0
12.96,0
12.96,2
13.28756,2
13.73534,2
14.06621,1
14.3153,4
14.53007,0
14.9949,1
15.32634,2
15.44134,0
15.8,1
15.8,2
15.90512,4
16.36896,4
16.73343,4
17.06476,1
17.31326,5
17.6446,3
17.89392,1
18.10926,4
18.68842,0
18.92023,1
18.94,1
18.94,2
19.05286,1
19.3841,2
19.50021,1
19.732,1
19.74,3
19.74,5
19.84857,3
20.06392,3
20.29551,0
20.54,3
20.54,4
20.6437,0
20.99106,3
21.1,0
21.1,1
21.20643,5
21.78627,2
22.12,0
22.12,2
22.13461,4
22.58147,5
22.71423,0
22.92971,2
23.04533,4
23.39374,5
23.74122,3
23.76,1
23.76,5
23.87366,2
24.20529,4
24.45351,4
24.56,2
24.56,3
25.48063,0
25.71256,3
26.193,2
26.42,0
26.42,3
26.52475,2
26.87223,0
27,1
27,3
27.1049,2
27.24,1
27.24,2
27.35267,2
28.14786,1
28.16,0
28.16,5
28.26383,0
28.97682,4
29.30753,4
29.42431,5
29.65543,5
29.78,0
29.78,1
29.88738,1
30.10336,3
30.23577,5
30.68256,2
30.8,1
30.8,3
30.91495,4
31.51162,0
31.84412,1
32.19351,1
32.52676,5
32.74134,0
33.08968,0
33.34,3
33.34,5
33.45379,1
34.02018,3
34.25183,1
34.26,4
34.26,5
34.36779,2
34.60139,5
35.04881,2
35.16464,0
35.51256,3
35.74514,1
35.97374,1
36.20551,1
36.65282,3
36.76878,1
37.00084,5
37.13324,3
37.5806,5
37.81256,1
37.92848,3
38.26022,3
38.39331,4
38.72369,0
39.18752,4
39.43601,4
39.88331,0
40.01584,0
40.34718,3
40.69565,4
41.02641,4
41.14249,5
41.49048,4
41.84,3
41.84,5
41.95414,2
42.18607,1
42.76591,1
43.01482,4
43.22977,3
44.39014,1
44.60559,4
45.18534,5
45.43384,4
46.01387,5
46.12,0
46.12,1
46.5873,3
46.78983,0
47.0052,4
47.80263,4
48.13576,0
48.7,3
48.7,4
48.81599,5
49.3955,0
50.06321,3
50.19591,1
50.62647,3
51.52431,0
51.77281,4
52.10414,3
52.45255,0
52.81684,3
54.1918,2
54.42347,2
54.55619,4
54.98674,5
55.33464,0
55.78226,0
56.34521,2
56.69311,3
56.98,3
56.98,4
56.9957,1
57.42613,1
57.54234,4
58.00596,4
58.25446,1
58.5858,1
58.70176,1
59.51353,0
60.27604,3
60.85114,3
61.53294,5
61.72076,3
62.1713,5
62.48755,2
62.83477,0
63.31612,0
63.51477,2
63.74593,2
64.674,2
64.9056,3
65.02473,4
65.35577,2
65.68765,1
65.93597,2
66.15099,4
66.26693,3
66.51543,1
66.84686,1
67.09554,0
67.6,3
67.6,4
67.6753,5
67.78,1
67.78,5
67.78,1
67.78,4
67.78,5
67.89386,3
68,3
68,4
68.10922,4
68.47381,5
68.6893,5
68.92103,2
69.16,3
69.16,4
69.50082,0
70.08121,3
70.54453,2
70.56,4
70.56,5
70.66069,0
71.00864,2
71.22403,1
71.24,1
71.24,4
71.34052,0
71.36,2
71.36,3
71.36,5
71.58,1
71.58,2
71.68787,2
72.15174,0
72.16,0
72.16,3
72.16,3
72.16,4
72.16,5
72.26842,0
72.4,2
72.4,3
72.63271,1
72.84,0
72.84,2
72.94747,1
73.06355,0
73.31259,0
73.5273,2
73.64326,5
74.10713,1
74.12,0
74.12,4
74.46,1
74.46,5
74.58,2
74.58,4
74.58,5
74.68743,1
75.38276,2
75.4,0
75.4,2
75.51546,2
75.62,0
75.62,3
75.73089,0
76.19453,5
76.2,0
76.2,3
76.42702,0
76.67499,5
76.9,2
76.9,4
77.00629,2
77.3544,0
77.7021,3
77.72,3
77.72,4
78.06,1
78.06,4
78.16596,0
78.28193,3
78.4,0
78.4,5
78.51428,0
78.72924,2
78.96116,0
79.2,2
79.2,4
79.30943,0
79.56,3
79.56,5
79.77293,5
80.02,1
80.02,2
80.02,3
80.02,0
80.02,3
80.02,4
80.02,5
80.12709,3
80.34,1
80.34,3
80.43999,0
80.43999,3
80.43999,5
80.43999,0
80.43999,1
80.43999,3
80.43999,5
80.44337,2
80.89068,0
81.24,4
81.24,5
81.25545,5
81.47051,1
81.68595,4
81.82,2
81.82,3
81.93438,1
82.04,1
82.04,4
82.14974,0
82.26571,1
82.51459,2
82.72958,1
82.74,0
82.74,1
82.84616,3
83.32,0
83.32,3
83.78,2
83.78,3
83.88924,1
84.35311,0
84.68732,1
85.03473,0
85.15044,1
85.38235,1
85.51488,0
86.19453,5
86.3,2
86.3,3
86.4101,1
86.64165,5
86.98962,5
87,0
87,2
87.10528,0
87.78452,1
87.8,0
87.8,1
87.90049,3
88.02,0
88.02,3
88.36435,3
88.58,0
88.58,2
88.69637,1
88.93514,0
89.25999,1
89.25999,2
89.26636,0
89.48172,0
90.18,2
90.18,3
90.1944,3
90.42,1
90.42,3
90.526,3
90.64139,3
90.98929,2
91,0
91,3
91.10596,4
91.24,2
91.24,3
91.35449,3
91.92,1
91.92,2
91.93369,1
92.14897,5
92.38092,1
92.4,0
92.4,4
92.62,3
92.62,4
92.96073,0
93.07999,2
93.07999,3
93.19267,3
93.66,3
93.66,4
93.77248,5
93.88845,4
94.02,3
94.02,4
94.1216,1
94.25365,5
94.58535,1
94.6,1
94.6,3
94.70094,4
94.82,0
94.82,5
94.93398,5
95.4,3
95.4,4
95.41331,4
95.64,1
95.64,2
95.64,5
95.64,0
95.64,2
95.64,3
95.64,5
95.74471,2
96.32,0
96.32,2
96.43075,0
96.43999,0
96.43999,1
96.43999,3
